Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
14-046-GFM	0.347037	0.392654	0.455966	0.521015	0.583426	0.636805	0.691112	0.710069	0.745107	0.778876	0.80777	0.830609	0.864131	0.902012	0.926965	0.947301	0.964223	0.974224	0.975518	0.993313	1.005855	1.021033	1.032047	1.040611	1.04962	1.056622	1.06507	1.07099	1.084103	1.084318	1.087908	1.097536	1.094598	1.097758	1.106727	1.117558	1.117476	1.123856	1.132844	1.133749	1.136143	1.144487	1.149621	1.151625	1.151838	1.15996	1.163662	1.160346	1.167494	1.170919	1.171269	1.165864	1.162744	1.161345	1.160356	1.158805	1.167019	1.162396	1.150123	1.146	1.141703	1.144185	1.142412	1.142621	1.138457	1.136719	1.131399	1.129951	1.12943	1.129001	1.127134	1.121905	1.134041	1.146248	1.144165	1.136982	1.103725	1.083867	1.082037	1.073389	1.061144	1.055504	1.046947	1.035218	1.019266	0.999679	0.97378	0.953187	0.943058	0.927217	0.905135	0.873629	0.845936	0.819508	0.788635	0.754817	0.720119	0.685212	0.635895	0.57736	0.524847
14-046-GTS	0.332031	0.371508	0.427727	0.482045	0.533621	0.58371	0.632332	0.648013	0.682743	0.715017	0.739918	0.760867	0.793002	0.823858	0.85541	0.878823	0.89989	0.915067	0.925659	0.948998	0.969548	0.987018	0.998752	1.004902	1.015005	1.023777	1.036137	1.052607	1.06869	1.071617	1.073727	1.081618	1.083768	1.090171	1.100116	1.114678	1.119644	1.125654	1.136006	1.14227	1.148672	1.155331	1.161645	1.162303	1.163504	1.171528	1.181079	1.181906	1.185778	1.184042	1.187791	1.188175	1.186186	1.188276	1.185586	1.185999	1.188722	1.189044	1.173885	1.165159	1.161353	1.162275	1.157364	1.153404	1.154327	1.151868	1.145871	1.144086	1.147844	1.146606	1.14532	1.14035	1.147435	1.159269	1.156796	1.147077	1.116813	1.099046	1.098848	1.09366	1.083833	1.077721	1.074212	1.063131	1.052967	1.035346	1.008407	0.989511	0.980675	0.966136	0.950711	0.920742	0.895381	0.868593	0.829167	0.791925	0.752281	0.717415	0.666979	0.608933	0.556796
14-048-CC	0.3243	0.372314	0.429613	0.482571	0.534608	0.583475	0.632822	0.673937	0.71031	0.740543	0.770427	0.79627	0.828268	0.862462	0.887796	0.911928	0.926877	0.93847	0.947817	0.966906	0.986393	1.000593	1.012224	1.028005	1.043576	1.057252	1.067397	1.080384	1.093454	1.094159	1.099324	1.110192	1.111328	1.111978	1.114235	1.124166	1.124031	1.126655	1.132755	1.135522	1.141101	1.144714	1.146996	1.147889	1.149151	1.144788	1.146059	1.145844	1.1469	1.153743	1.15579	1.159178	1.159462	1.159443	1.161256	1.161705	1.165943	1.163825	1.16051	1.157691	1.158941	1.162162	1.163255	1.163047	1.162245	1.159326	1.15305	1.152682	1.1513	1.149068	1.146073	1.143401	1.139688	1.135225	1.129687	1.126178	1.117476	1.104712	1.104487	1.101818	1.092303	1.085697	1.078712	1.069336	1.055485	1.038641	1.012385	0.995346	0.980601	0.961634	0.941374	0.909274	0.880039	0.8513	0.812386	0.765657	0.717068	0.672409	0.614001	0.555221	0.512838
14-048-GFM	0.328721	0.365133	0.412594	0.457639	0.503542	0.552481	0.607033	0.648253	0.684189	0.718674	0.751264	0.779731	0.815077	0.85315	0.880845	0.901337	0.919757	0.930745	0.937922	0.958771	0.977969	0.994278	1.014687	1.032592	1.046293	1.064199	1.07737	1.089105	1.100986	1.104939	1.11185	1.125209	1.125413	1.127499	1.130943	1.141326	1.145386	1.146272	1.152235	1.158547	1.162436	1.168974	1.176442	1.174859	1.173938	1.171379	1.16823	1.168322	1.176051	1.182513	1.187466	1.189663	1.188592	1.190516	1.189856	1.188894	1.190589	1.190313	1.185522	1.179769	1.181043	1.18053	1.174216	1.17301	1.165286	1.156006	1.147717	1.144975	1.140718	1.134832	1.133659	1.127835	1.132966	1.141965	1.139831	1.133476	1.101207	1.085144	1.083962	1.078643	1.065939	1.058193	1.046031	1.030548	1.011969	0.993952	0.969314	0.94975	0.939742	0.928217	0.91235	0.882767	0.860547	0.83497	0.800645	0.762688	0.726451	0.69194	0.647821	0.597626	0.551866
14-048-GTS	0.357362	0.4029	0.460358	0.515116	0.562818	0.61203	0.657389	0.69736	0.73529	0.771994	0.800873	0.822236	0.854581	0.886108	0.909557	0.928997	0.947455	0.963085	0.968849	0.990462	1.006718	1.01279	1.025053	1.038981	1.049531	1.060231	1.071657	1.078583	1.089801	1.095166	1.098275	1.103173	1.103017	1.104971	1.116337	1.120738	1.119803	1.120258	1.131375	1.133689	1.134462	1.143755	1.149586	1.150245	1.149371	1.156178	1.160721	1.159761	1.166363	1.167436	1.17272	1.181241	1.175254	1.173079	1.172508	1.174524	1.1701	1.166283	1.154598	1.152049	1.149666	1.152515	1.152968	1.150879	1.147559	1.142973	1.134357	1.134394	1.127704	1.119655	1.112632	1.106408	1.117084	1.125245	1.124047	1.116062	1.085315	1.074816	1.075306	1.068774	1.057674	1.052257	1.043885	1.030236	1.015691	1.00122	0.982303	0.965877	0.957192	0.940573	0.919937	0.886943	0.859959	0.834345	0.80429	0.767404	0.731615	0.695476	0.646953	0.595667	0.545822
14-051-CC	0.338247	0.381394	0.432752	0.479637	0.525455	0.568159	0.612304	0.65473	0.697315	0.734459	0.769351	0.801379	0.837225	0.87038	0.897935	0.916982	0.936595	0.947234	0.951308	0.967557	0.983867	0.997523	1.009753	1.025929	1.042261	1.052408	1.065048	1.081321	1.097885	1.097782	1.104342	1.11622	1.113366	1.115111	1.122189	1.13275	1.13396	1.136524	1.145871	1.148275	1.154683	1.163981	1.171876	1.17295	1.180718	1.176407	1.17745	1.175345	1.177808	1.17942	1.178351	1.178126	1.178662	1.179615	1.18231	1.181988	1.186164	1.187753	1.182879	1.177867	1.176709	1.178648	1.177109	1.178742	1.17738	1.173221	1.165297	1.163108	1.160993	1.15534	1.149123	1.144967	1.138666	1.132977	1.125717	1.11725	1.103679	1.089324	1.087764	1.079155	1.068343	1.060963	1.049534	1.036964	1.022482	1.003819	0.978791	0.958866	0.943081	0.923816	0.901706	0.868095	0.839017	0.809981	0.773962	0.732971	0.692998	0.657292	0.612802	0.565869	0.524371
14-051-GFM	0.434948	0.447691	0.456057	0.472657	0.487178	0.5056	0.528835	0.5571	0.57672	0.591731	0.604851	0.622609	0.634141	0.649517	0.663228	0.680082	0.696612	0.712135	0.727982	0.746816	0.759457	0.773698	0.784825	0.78772	0.798877	0.805002	0.809689	0.820289	0.839332	0.848161	0.857261	0.864167	0.870935	0.881809	0.884092	0.894471	0.900148	0.904834	0.909603	0.916001	0.934434	0.948532	0.959823	0.979987	0.989541	1.000126	1.011251	1.021346	1.037012	1.054212	1.070287	1.086661	1.092956	1.104939	1.115697	1.124499	1.133978	1.142845	1.148432	1.15475	1.16653	1.175563	1.185993	1.192484	1.20417	1.212188	1.215251	1.231391	1.236086	1.253658	1.267461	1.278306	1.289958	1.291695	1.307159	1.311169	1.325311	1.342304	1.357021	1.371832	1.383049	1.382627	1.370128	1.359171	1.356751	1.361817	1.364793	1.355703	1.35505	1.33983	1.3238	1.301766	1.283941	1.248677	1.204283	1.153711	1.097487	1.016473	0.891128	0.746477	0.637491
14-051-GTS	0.307067	0.343477	0.385397	0.429865	0.473904	0.522672	0.568875	0.610319	0.651179	0.685774	0.716228	0.74382	0.776876	0.806368	0.830853	0.850271	0.866857	0.883201	0.90075	0.925581	0.94571	0.964382	0.984645	1.002883	1.016061	1.029685	1.040953	1.054371	1.066746	1.071557	1.077504	1.090153	1.09053	1.098905	1.111181	1.120759	1.125028	1.12714	1.137264	1.143719	1.151415	1.16232	1.168537	1.168711	1.172826	1.17676	1.181194	1.182122	1.189777	1.191448	1.191715	1.196388	1.200495	1.203933	1.209445	1.210715	1.217518	1.219833	1.215672	1.211704	1.209439	1.204767	1.205545	1.206724	1.20331	1.201304	1.196823	1.194625	1.192718	1.187717	1.183441	1.176938	1.172287	1.166771	1.161259	1.15326	1.142727	1.1314	1.136873	1.130656	1.120953	1.110067	1.093207	1.073664	1.055675	1.033576	1.004635	0.983512	0.96665	0.945712	0.924921	0.891561	0.862589	0.831275	0.795348	0.751258	0.704328	0.666211	0.616282	0.562167	0.514108
14-053-CC	0.339189	0.379547	0.42018	0.466452	0.514113	0.559725	0.599133	0.6389	0.674841	0.709279	0.74433	0.773832	0.806289	0.843782	0.868862	0.888266	0.908917	0.925868	0.936923	0.957243	0.978473	0.9964	1.012601	1.024338	1.033875	1.042189	1.054574	1.066468	1.078179	1.078368	1.084613	1.095467	1.093461	1.090324	1.09508	1.106191	1.108989	1.113621	1.121257	1.125744	1.128485	1.135665	1.142975	1.147536	1.152355	1.153337	1.153891	1.154598	1.162205	1.165907	1.166215	1.165446	1.162819	1.163776	1.164544	1.165111	1.173209	1.170871	1.168217	1.170077	1.171093	1.172608	1.169793	1.166987	1.159555	1.158056	1.15224	1.157559	1.158579	1.150569	1.150028	1.149333	1.150147	1.152272	1.148648	1.1431	1.133978	1.12619	1.12304	1.117434	1.104821	1.098251	1.08858	1.080602	1.065962	1.048487	1.022147	1.003909	0.990673	0.973202	0.950202	0.919784	0.890971	0.859283	0.822472	0.78229	0.742527	0.701556	0.654261	0.604581	0.561736
14-053-GFM	0.351728	0.392587	0.44787	0.502621	0.546427	0.591238	0.633569	0.670111	0.708711	0.740997	0.770496	0.794957	0.825919	0.855209	0.881566	0.907279	0.926447	0.940662	0.945213	0.969122	0.988349	0.999231	1.008395	1.015845	1.028842	1.043014	1.058228	1.070562	1.083216	1.083288	1.088108	1.096411	1.100606	1.111311	1.119009	1.126372	1.128853	1.124941	1.134294	1.138293	1.140087	1.142771	1.14898	1.148868	1.145	1.145555	1.144772	1.145546	1.156769	1.15921	1.160908	1.168966	1.166793	1.170775	1.172952	1.173435	1.178564	1.180282	1.169277	1.165321	1.168076	1.163907	1.158557	1.149528	1.143429	1.136401	1.12761	1.125653	1.120044	1.118586	1.117554	1.112748	1.127924	1.137483	1.139603	1.13549	1.104728	1.088714	1.085582	1.081913	1.071707	1.066203	1.057427	1.041806	1.029852	1.015228	0.996899	0.984122	0.974662	0.956458	0.934294	0.905976	0.884569	0.8612	0.82935	0.801688	0.768641	0.735334	0.690639	0.638004	0.596954
14-053-GTS	0.360588	0.402885	0.453436	0.503757	0.542272	0.581117	0.626119	0.664923	0.705735	0.735309	0.764919	0.794655	0.823291	0.853087	0.877251	0.898496	0.918137	0.935226	0.937781	0.95996	0.978697	0.98926	0.994142	0.995461	0.998967	1.013055	1.033327	1.047465	1.061344	1.06328	1.064819	1.076394	1.081403	1.092072	1.097006	1.101794	1.110381	1.114253	1.126132	1.127702	1.130209	1.130553	1.132835	1.133968	1.135039	1.140165	1.14189	1.147287	1.148992	1.152191	1.157606	1.163369	1.166855	1.171414	1.17435	1.17409	1.177803	1.18174	1.176848	1.166213	1.164118	1.157906	1.157155	1.15669	1.144794	1.135598	1.131688	1.128253	1.132055	1.135779	1.133496	1.123971	1.129975	1.138727	1.138962	1.13731	1.109206	1.100097	1.098589	1.092451	1.087303	1.085288	1.074771	1.056263	1.043081	1.02905	1.006367	0.992737	0.994103	0.982816	0.967417	0.936728	0.917087	0.894658	0.863604	0.828809	0.79152	0.756762	0.705883	0.650939	0.608034
14-055-CC	0.322944	0.366587	0.416756	0.467805	0.515286	0.557192	0.602374	0.644492	0.683674	0.718255	0.748339	0.775226	0.806933	0.839547	0.859249	0.879474	0.89481	0.906983	0.920899	0.940746	0.960913	0.97725	0.996171	1.009368	1.023437	1.03241	1.0418	1.056062	1.071753	1.073326	1.077432	1.089163	1.087597	1.091717	1.10037	1.111227	1.113127	1.112929	1.122367	1.126748	1.13182	1.143532	1.152948	1.157947	1.162889	1.164119	1.166398	1.167014	1.168821	1.174086	1.177656	1.184529	1.184272	1.188692	1.190513	1.190033	1.190037	1.187186	1.182043	1.173917	1.173815	1.176745	1.17236	1.178781	1.180077	1.180952	1.174607	1.172005	1.170935	1.169442	1.168067	1.159881	1.158356	1.152689	1.145285	1.135985	1.126885	1.116206	1.115191	1.108253	1.097414	1.090342	1.080546	1.068782	1.055486	1.040801	1.015041	0.998334	0.982571	0.963428	0.942783	0.911382	0.882916	0.853002	0.81821	0.775106	0.73448	0.693249	0.639416	0.583801	0.539975
14-063-CC	0.304533	0.340711	0.384918	0.4292	0.474484	0.522394	0.567861	0.611012	0.65018	0.681604	0.718957	0.754146	0.789705	0.829014	0.858113	0.880064	0.902732	0.919028	0.927118	0.949787	0.972707	0.990139	1.004978	1.022747	1.038065	1.047574	1.061806	1.076879	1.092493	1.095409	1.107188	1.122903	1.120848	1.124384	1.134232	1.14483	1.149461	1.154401	1.166361	1.172206	1.175969	1.185339	1.193013	1.195727	1.198052	1.195812	1.195575	1.192956	1.199322	1.203869	1.202765	1.201845	1.200117	1.201726	1.207344	1.208808	1.213602	1.217414	1.212398	1.210911	1.211564	1.20505	1.202051	1.203784	1.201432	1.197701	1.189826	1.190283	1.191494	1.18345	1.176302	1.170724	1.167057	1.162505	1.153528	1.144386	1.13192	1.11337	1.111778	1.102772	1.088762	1.078813	1.064437	1.046537	1.022095	0.997229	0.967206	0.946787	0.929042	0.907739	0.887135	0.851437	0.81815	0.784532	0.746996	0.704992	0.662518	0.626443	0.58095	0.534791	0.500307
14-063-GFM	0.34	0.378114	0.423928	0.466636	0.505441	0.546076	0.592389	0.629321	0.661938	0.68889	0.718577	0.744721	0.775085	0.80394	0.830948	0.850442	0.868926	0.879504	0.88517	0.904183	0.918677	0.933616	0.947325	0.964814	0.985109	1.00339	1.012665	1.026929	1.045271	1.045115	1.053437	1.06209	1.071712	1.078559	1.087176	1.097377	1.107556	1.115366	1.122586	1.127756	1.133024	1.139963	1.152615	1.155595	1.162405	1.167034	1.170455	1.176338	1.188825	1.186628	1.184832	1.184053	1.181595	1.190393	1.189834	1.185887	1.193812	1.192387	1.186462	1.188092	1.187759	1.188313	1.187741	1.194768	1.195273	1.198629	1.192685	1.190437	1.189423	1.178864	1.180172	1.179225	1.187252	1.201996	1.201024	1.194594	1.163058	1.146522	1.137135	1.128275	1.114579	1.110427	1.096601	1.088303	1.075647	1.058496	1.032909	1.013163	1.000379	0.983144	0.96907	0.938416	0.907002	0.867909	0.824603	0.779288	0.734914	0.694085	0.643849	0.590716	0.549605
14-063-GTS	0.39	0.418874	0.445637	0.459571	0.493521	0.527872	0.563202	0.592276	0.626349	0.656892	0.682685	0.703989	0.724951	0.749089	0.77398	0.79207	0.815172	0.835906	0.85903	0.872384	0.887906	0.893237	0.904021	0.919259	0.930532	0.945947	0.961205	0.974877	0.988197	0.999028	1.00895	1.027244	1.0377	1.046173	1.055931	1.064969	1.06926	1.076398	1.087047	1.093827	1.103966	1.111909	1.128414	1.131858	1.131884	1.142222	1.140576	1.139309	1.15185	1.159778	1.163271	1.172975	1.180337	1.185116	1.193139	1.195425	1.197903	1.197207	1.192645	1.192817	1.193527	1.19272	1.190299	1.193682	1.197158	1.190692	1.184503	1.186245	1.185576	1.182741	1.178911	1.18008	1.201562	1.220433	1.221281	1.220262	1.189691	1.177652	1.170197	1.168435	1.16118	1.151718	1.143881	1.136554	1.127241	1.119979	1.095886	1.075158	1.066612	1.05457	1.034035	0.996525	0.968435	0.939087	0.904124	0.868653	0.830003	0.798976	0.751825	0.699683	0.655608
14-069-CC	0.331891	0.376098	0.432013	0.488193	0.535698	0.577936	0.622544	0.667685	0.712661	0.749525	0.782145	0.811791	0.843297	0.877954	0.903005	0.92309	0.937941	0.949789	0.949582	0.966891	0.985682	1.003404	1.016847	1.028657	1.036903	1.042284	1.047977	1.05669	1.068173	1.0716	1.078447	1.088164	1.08673	1.092145	1.097182	1.107157	1.112921	1.116763	1.122758	1.130005	1.133256	1.14095	1.148283	1.154834	1.15913	1.16433	1.166188	1.166371	1.169013	1.173013	1.176098	1.178239	1.180018	1.182446	1.187184	1.189497	1.189802	1.190727	1.179561	1.16897	1.167467	1.168611	1.160768	1.159643	1.154095	1.154393	1.151816	1.153354	1.148282	1.141858	1.138793	1.132893	1.130475	1.124186	1.120412	1.114525	1.104768	1.09315	1.089939	1.086191	1.07721	1.070918	1.063239	1.053681	1.038975	1.020406	0.995127	0.979698	0.966141	0.946828	0.925584	0.896155	0.869067	0.839908	0.808683	0.769007	0.730892	0.695675	0.652346	0.606982	0.56943
14-069-GFM	0.320514	0.356556	0.399124	0.444745	0.490752	0.540223	0.584948	0.624457	0.666653	0.702286	0.736911	0.762232	0.789986	0.824637	0.847687	0.868249	0.885035	0.903761	0.922253	0.941828	0.964255	0.979896	0.990645	1.001934	1.014937	1.020725	1.028816	1.040944	1.055619	1.057652	1.068552	1.084928	1.089539	1.095404	1.108297	1.117879	1.122618	1.125632	1.136855	1.148375	1.155507	1.163232	1.167393	1.165817	1.16573	1.164629	1.165706	1.165618	1.170838	1.179121	1.182356	1.18749	1.186532	1.182593	1.183012	1.178569	1.178863	1.178823	1.176356	1.173053	1.172746	1.171694	1.171849	1.176925	1.173171	1.170324	1.166731	1.168019	1.16736	1.162479	1.156824	1.147028	1.14252	1.133386	1.126003	1.124244	1.120608	1.11199	1.108316	1.102826	1.09617	1.08647	1.076967	1.068376	1.05641	1.043642	1.024325	1.005367	0.995445	0.982443	0.961949	0.933013	0.907636	0.882004	0.851071	0.811405	0.770621	0.732838	0.68501	0.631697	0.585461
14-069-GTS	0.296631	0.331605	0.374992	0.418101	0.457928	0.505281	0.551885	0.592076	0.628312	0.654298	0.680602	0.703889	0.734456	0.771391	0.803951	0.827919	0.846488	0.865939	0.878654	0.904852	0.923822	0.942597	0.962663	0.980634	0.995639	1.005877	1.018211	1.033965	1.052557	1.0633	1.072291	1.088389	1.090119	1.094973	1.104903	1.118625	1.125364	1.129527	1.139313	1.148285	1.153506	1.166864	1.172972	1.179344	1.183231	1.191305	1.192629	1.187387	1.192701	1.194444	1.196386	1.19997	1.202696	1.206734	1.211892	1.210518	1.21457	1.215948	1.208214	1.205634	1.205566	1.208671	1.208257	1.21081	1.212821	1.212269	1.207065	1.20599	1.204977	1.202508	1.200023	1.190808	1.200265	1.205438	1.198076	1.191306	1.161454	1.143956	1.139247	1.133362	1.122955	1.114623	1.104824	1.090686	1.075439	1.056004	1.028446	1.004018	0.987914	0.967444	0.942402	0.910261	0.881286	0.847572	0.806602	0.760642	0.716112	0.67563	0.625722	0.573031	0.529182
14-074-CC	0.307121	0.35135	0.406853	0.458004	0.50557	0.548883	0.587251	0.627316	0.666682	0.699632	0.734503	0.767232	0.801855	0.832187	0.857133	0.880346	0.904214	0.920888	0.926317	0.946054	0.96837	0.983921	0.995327	1.009895	1.023272	1.035594	1.050381	1.066944	1.078903	1.08333	1.091535	1.101917	1.102627	1.10686	1.112688	1.12309	1.129336	1.135597	1.149984	1.152754	1.155775	1.15696	1.1623	1.164148	1.161632	1.168716	1.17165	1.168169	1.175461	1.184797	1.189055	1.187902	1.186157	1.187662	1.186386	1.182907	1.187883	1.188249	1.17716	1.179462	1.183056	1.18855	1.188078	1.189751	1.182722	1.178999	1.173374	1.169968	1.166081	1.162501	1.157935	1.154054	1.165887	1.178585	1.171653	1.15873	1.127745	1.112168	1.106473	1.101397	1.089125	1.083616	1.074971	1.065415	1.053504	1.035422	1.013208	0.997218	0.98855	0.972859	0.949312	0.913201	0.884955	0.84887	0.80336	0.75372	0.70171	0.650632	0.590634	0.530237	0.487294
14-074-GFM	0.323757	0.363134	0.412262	0.459618	0.501865	0.54498	0.590648	0.628044	0.669762	0.699041	0.727086	0.754863	0.788158	0.815493	0.838073	0.857125	0.874361	0.894848	0.904928	0.925888	0.949129	0.961536	0.971476	0.991215	1.004633	1.016168	1.027896	1.046534	1.066606	1.074202	1.07903	1.090368	1.095936	1.10264	1.113325	1.124483	1.128583	1.13155	1.143701	1.15191	1.155476	1.160597	1.166495	1.16962	1.173379	1.177905	1.182907	1.184327	1.186908	1.185957	1.18418	1.18605	1.189196	1.189665	1.191461	1.188726	1.19117	1.193556	1.183615	1.179626	1.178628	1.174057	1.172188	1.175289	1.16814	1.164659	1.15918	1.15546	1.153606	1.148386	1.147391	1.142533	1.153978	1.162837	1.152433	1.144043	1.118264	1.108792	1.107622	1.100692	1.090512	1.086457	1.076465	1.063681	1.0537	1.039972	1.016044	1.003328	0.999701	0.983876	0.963956	0.93164	0.902501	0.871111	0.833254	0.793709	0.753961	0.717912	0.668175	0.616519	0.575932
14-075-CC	0.321274	0.370911	0.432765	0.489424	0.541985	0.593794	0.64503	0.688023	0.73243	0.771492	0.804183	0.824408	0.856641	0.890751	0.915212	0.935825	0.954378	0.963266	0.959541	0.976734	0.990893	1.005984	1.01791	1.034277	1.040716	1.049445	1.061134	1.07024	1.079395	1.079419	1.080459	1.084805	1.08035	1.083323	1.092508	1.100102	1.102452	1.108689	1.120894	1.12821	1.132952	1.142225	1.147987	1.153538	1.157253	1.156163	1.158522	1.157548	1.163237	1.164674	1.167424	1.166599	1.1698	1.171938	1.178157	1.175284	1.178255	1.180656	1.17831	1.180498	1.182708	1.185684	1.182973	1.187991	1.184475	1.177376	1.17038	1.172222	1.171662	1.166059	1.163704	1.154166	1.152592	1.147756	1.143101	1.132226	1.120832	1.110171	1.104272	1.097928	1.088846	1.083757	1.073425	1.063654	1.050486	1.029829	1.000419	0.979079	0.960883	0.937615	0.912878	0.877157	0.842967	0.804503	0.759984	0.713211	0.664719	0.618868	0.563658	0.504758	0.460389
14-075-GFM	0.310267	0.351702	0.402269	0.451519	0.496677	0.543613	0.587429	0.630311	0.673189	0.70967	0.744578	0.77854	0.814516	0.845026	0.873134	0.898271	0.92232	0.943966	0.951118	0.972662	0.992436	1.003822	1.016049	1.03269	1.05114	1.064765	1.079273	1.090001	1.099745	1.100648	1.103846	1.111996	1.114063	1.121596	1.128457	1.132135	1.135395	1.134392	1.136676	1.138485	1.142177	1.148011	1.153288	1.16023	1.159667	1.1634	1.170174	1.16975	1.174143	1.177699	1.181109	1.18172	1.179286	1.179905	1.181576	1.182415	1.185694	1.189541	1.180016	1.175206	1.176973	1.178737	1.178898	1.178738	1.173422	1.172778	1.168489	1.165202	1.162245	1.153598	1.148809	1.144237	1.139396	1.132723	1.123527	1.116567	1.107211	1.101882	1.097124	1.08785	1.077777	1.070999	1.061047	1.050058	1.037547	1.01706	0.993647	0.977195	0.968976	0.951343	0.931496	0.901165	0.870371	0.839831	0.804302	0.761176	0.715585	0.675564	0.626798	0.575673	0.534741
14-075-GTS	0.347881	0.393702	0.454253	0.508427	0.558669	0.606664	0.650904	0.693816	0.738577	0.774448	0.80171	0.828319	0.860807	0.895618	0.91829	0.934834	0.951436	0.964394	0.974847	0.994817	1.011953	1.020289	1.028566	1.035048	1.045257	1.051346	1.060203	1.068819	1.074325	1.07602	1.080634	1.083135	1.083121	1.089589	1.100769	1.107632	1.110657	1.110009	1.116547	1.121707	1.122564	1.122946	1.12513	1.126786	1.129045	1.141131	1.151613	1.151443	1.152879	1.153408	1.152295	1.154289	1.155381	1.160191	1.158791	1.154993	1.15054	1.150828	1.145072	1.144329	1.145108	1.147168	1.147298	1.145606	1.142809	1.139166	1.133085	1.131611	1.127677	1.120932	1.111894	1.106761	1.109585	1.107436	1.103371	1.095116	1.089318	1.087244	1.080703	1.074767	1.068448	1.065361	1.056699	1.048851	1.04258	1.026993	1.005482	0.987631	0.982861	0.968691	0.951339	0.924021	0.898051	0.876539	0.849225	0.810559	0.770019	0.728714	0.67636	0.616624	0.567309
14-078-CC	0.321595	0.368086	0.42879	0.486161	0.534489	0.58186	0.62768	0.671411	0.713094	0.749325	0.782627	0.809931	0.845166	0.886262	0.911561	0.932361	0.953291	0.967361	0.966914	0.984188	1.002895	1.014313	1.02627	1.041184	1.05361	1.060052	1.069739	1.080135	1.089169	1.088636	1.094442	1.101055	1.10085	1.103598	1.118093	1.128884	1.135598	1.137284	1.14853	1.154142	1.15674	1.164976	1.170879	1.174153	1.174168	1.177474	1.181056	1.181502	1.18774	1.188783	1.190509	1.193423	1.190907	1.191217	1.191503	1.189969	1.188908	1.1837	1.174684	1.167831	1.165785	1.169475	1.164493	1.165105	1.161441	1.159161	1.154239	1.152984	1.144916	1.135187	1.125466	1.116453	1.111562	1.104951	1.097073	1.089443	1.078813	1.067492	1.063607	1.058759	1.050194	1.044247	1.03327	1.023181	1.012647	0.998261	0.977222	0.959027	0.945741	0.928349	0.907275	0.877273	0.849359	0.819396	0.785693	0.748222	0.711181	0.674401	0.629649	0.584171	0.543631
14-078-GFM	0.295724	0.334135	0.383838	0.43206	0.476106	0.520088	0.566074	0.608315	0.647679	0.680998	0.71429	0.745804	0.778978	0.8147	0.842097	0.865071	0.885218	0.900079	0.909303	0.931658	0.95245	0.969786	0.987523	1.002457	1.015705	1.029228	1.040232	1.052966	1.067405	1.071805	1.078868	1.094023	1.093046	1.100482	1.112484	1.123276	1.127784	1.132332	1.14471	1.155747	1.164229	1.176691	1.181689	1.183616	1.18586	1.191614	1.191837	1.187578	1.191719	1.192286	1.190822	1.195089	1.196362	1.195722	1.1998	1.201264	1.202641	1.201137	1.190697	1.187917	1.190285	1.191481	1.190219	1.19387	1.189956	1.187128	1.180316	1.178174	1.176434	1.166791	1.163581	1.158957	1.156974	1.151544	1.144885	1.138109	1.128842	1.118232	1.115527	1.112307	1.107128	1.100305	1.087956	1.074534	1.063206	1.047189	1.023043	1.003407	0.989114	0.971346	0.948011	0.912743	0.881309	0.849832	0.809114	0.764188	0.71847	0.674738	0.620676	0.56442	0.519655
15-016-GFM	0.446609	0.463855	0.49137	0.523364	0.556978	0.584064	0.615405	0.610525	0.631461	0.654202	0.683439	0.700512	0.706532	0.72123	0.738177	0.748585	0.763865	0.779018	0.790656	0.803612	0.815466	0.826203	0.839254	0.850805	0.868393	0.893583	0.910581	0.920097	0.928151	0.937589	0.942482	0.955205	0.970007	0.983375	0.989432	0.993109	0.998942	1.014344	1.026821	1.043423	1.061042	1.078084	1.094148	1.106024	1.120807	1.134336	1.141282	1.143316	1.154377	1.159717	1.156084	1.158269	1.15766	1.16528	1.172073	1.176464	1.17428	1.186266	1.184269	1.18433	1.18797	1.20027	1.20815	1.214831	1.217885	1.21996	1.22862	1.226837	1.225933	1.228408	1.23796	1.238399	1.252627	1.267757	1.270915	1.262487	1.244038	1.234672	1.228748	1.226135	1.239196	1.240463	1.232233	1.202638	1.167376	1.151751	1.128165	1.106052	1.095072	1.076686	1.052594	1.023699	0.995144	0.957299	0.923793	0.894761	0.852385	0.820456	0.774355	0.728556	0.69528
